Source,Start_DateTime_GMT,End_DateTime_GMT,EncounterCount,EncounterNumber,SamplingRate,NumChannels,EncounterID,CruiseID,DataProvider,KnownSpecies,GeographicLocation,ClassifiedSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,FREQPEAK,BW3DB,BW3DBLOW,BW3DBHIGH,BW10DB,BW10DBLOW,BW10DBHIGH,RMSSIGNAL,RMSNOISE,SNR,NCROSSINGS,SWEEPRATE,MEANTIMEZC,MEDIANTIMEZC,VARIANCETIMEZC,WHALETRAIN,CLICKTYPE,ICI,OFFLINEEVENTID,Lat,Long,Classifier,Species1,Species2,Species3,Species4,Species5,Species6,Species7,Species8,Species9,Species_List
C:\Users\PMC\Documents\Analises_acusticas_PMC\PMC\PMC_20\PMC_A29\ROCCA\Sf_PMC_20_A29_162959_Whistle_02_M.wav,09 June 2025 19:48:46.786,09 June 2025 19:48:47.543,1,PMC_20_A29,192000.0,1,PMC,PMC,Petrobras,S_frontalis,BS,Sc,14156.25,9843.75,0.757,9843.75,12187.5,4312.5,0.5754914659769846,0.09224678621420399,11961.31993006993,1416.963095528403,11718.75,12000.0,0.359375,1.438095238095238,0.8076923076923077,10781.25,14062.5,13406.25,2718.75,0.576853607651108,0.5805665888121381,0.586720843310244,0.557320062938949,0.825,0.0,0.0,0.0,3058.978873239437,11069.542253521127,19669.117647058825,-23697.916666666668,-0.8299935358758889,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,10.0,8.0,11.0,8.0,49.321266968325794,32.57918552036199,18.099547511312217,3.0,0.272,0.064,4.25,0.168,0.1470782104868019,0.168,3.963011889035667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NWAtlWhist.model,0.24666666666666667,0.0,0.010666666666666666,0.0013333333333333333,0.0,0.5533333333333333,0.008,0.12533333333333332,0.05466666666666667,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)
C:\Users\PMC\Documents\Analises_acusticas_PMC\PMC\PMC_20\PMC_A29\ROCCA\Sf_PMC_20_A29_162959_Whistle_07_M.wav,09 June 2025 19:48:48.064,09 June 2025 19:48:50.085,2,PMC_20_A29,192000.0,1,PMC,PMC,Petrobras,S_frontalis,BS,Dd,19218.75,9468.75,2.022,9468.75,19125.0,9750.0,0.5603816995147931,0.09759915367523868,12984.621710526315,3566.751421114476,11109.375,14343.75,0.6797385620915033,2.0297029702970297,0.4950980392156863,10781.25,17156.25,11062.5,6304.6875,0.5675412348373744,0.5910085811698571,0.5540130869771761,0.5285534978432476,2.803125,0.0,0.0,0.0,4854.763475310969,14147.30964945345,29759.44510035419,-50312.5,-0.591492076528779,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,5.0,39.0,6.0,47.47191011235955,29.07303370786517,23.45505617977528,5.0,0.554,0.048,11.541666666666668,0.252,0.2310079363716032,0.203,2.4727992087042536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NWAtlWhist.model,0.54,0.0,0.02266666666666667,0.04,0.0,0.18533333333333332,0.028,0.08933333333333333,0.09466666666666666,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)
