Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Species_Classification,UID,KnownSpecies,EncounterNumber
0.3767001379503312,0.1927504238681972,0.043294700866266515,0.054936412473681695,0.13356643467485915,0.06781719917474277,0.13093469099192148,Delphinus,16,Delphinus,PMC_12_A33
0.23404778486208694,0.08731395382898084,0.030422910531886352,0.1741006162640545,0.04840415864999741,0.2253571391852334,0.20035343667776087,Delphinus,17,Delphinus,PMC_12_A33
0.2753356704034594,0.04835286245062403,0.03242544930955702,0.09443799131014455,0.06220906993267819,0.3134771106297394,0.1737618459637973,S_longirostris,18,Delphinus,PMC_12_A33
0.20612457552974317,0.1441743079091229,0.06159340288221347,0.0402753369483965,0.2772167097134046,0.1469430179659815,0.12367264905113803,S_frontalis,19,Delphinus,PMC_12_A33
0.2842941817713726,0.08791804718828566,0.0656999983180502,0.14393246167856505,0.18753175281451595,0.09528564733856623,0.13533791089064437,Delphinus,20,Delphinus,PMC_12_A33
0.2470228897098196,0.14105625430308827,0.0626551495771624,0.04071144076481553,0.25257140735110906,0.13611561953869328,0.11986723875531193,S_frontalis,21,Delphinus,PMC_12_A33
0.5965368016589406,0.06170882616478338,0.045967977849263895,0.03151044879103735,0.0947279286266947,0.1069693343834984,0.06257868252578166,Delphinus,22,Delphinus,PMC_12_A33
0.07165096572546138,0.20551280779051953,0.01713612300920796,0.0334032536131995,0.4456509795735791,0.1347438574504828,0.09190201283754959,S_frontalis,23,Delphinus,PMC_12_A33
0.20819490453463246,0.0716998614713024,0.08830495288048763,0.014280954388299684,0.42764734241041347,0.05560129876369827,0.13427068555116656,S_frontalis,24,Delphinus,PMC_12_A33
0.018520833333333334,0.3610954707170224,0.23775114942528733,0.020245593869731803,0.15380433771209637,0.05925,0.14933261494252875,S_attenuata,25,Delphinus,PMC_12_A33
0.027329858843958343,0.03941452742880437,0.7117876248850364,0.011361535898717308,0.1177493109657636,0.018375434962968992,0.0739817070147509,S_bredanensis,26,Delphinus,PMC_12_A33
0.017729629629629626,0.012344593972854841,0.914828916494134,0.013399355877616747,0.01672222222222222,0.010729629629629629,0.014245652173913045,S_bredanensis,27,Delphinus,PMC_12_A33
0.3013281515777595,0.10308740313716813,0.014090019708870532,0.004970187099999892,0.3973358802028295,0.08030738578674368,0.09888097248662918,S_frontalis,28,Delphinus,PMC_12_A33
0.16069158814868803,0.19917577188444532,0.10394110388342973,0.07940928356352167,0.1740490612669156,0.077027717414662,0.20570547383833793,T_truncatus,29,Delphinus,PMC_12_A33
0.5049494130890357,0.05705565260681547,0.03131685788755409,0.0042838119586254665,0.24948567368049318,0.06278218862083149,0.09012640215664502,Delphinus,30,Delphinus,PMC_12_A33
0.03558137254901961,0.26733514258546226,0.617642180517692,0.006146632566069906,0.017505882352941177,0.004725490196078432,0.051063299232736566,S_bredanensis,31,Delphinus,PMC_12_A33
0.0447103348311625,0.05606962634950225,0.589139104881113,0.025388711108339335,0.14444786737209503,0.05048099073402665,0.08976336472376123,S_bredanensis,32,Delphinus,PMC_12_A33
0.5055281126828469,0.088880660367666,0.03732764307346776,0.055130503410148295,0.14995204016180716,0.07308957727032994,0.09009146303373385,Delphinus,33,Delphinus,PMC_12_A33
0.25790590600155094,0.25668028303910656,0.06112243037238388,0.026734023904943147,0.15580871328815413,0.10787551321087781,0.1338731301829836,Delphinus,34,Delphinus,PMC_12_A33
0.49264510333536776,0.12009368566915948,0.05302866133727019,0.0714353697928242,0.14355874676262342,0.06797888411204507,0.051259548990709884,Delphinus,35,Delphinus,PMC_12_A33
0.41344843931348246,0.08527195301264673,0.044574690861873247,0.05616469232284265,0.11895278034307703,0.06224498133801957,0.21934246280805836,Delphinus,36,Delphinus,PMC_12_A33
0.44854893233911625,0.1342195188786557,0.032576863297675035,0.11896178876808293,0.1336163128522,0.05785342563587944,0.07422315822839068,Delphinus,37,Delphinus,PMC_12_A33
0.33501399398537407,0.3287472138844288,0.015950152011761438,0.02226644740277169,0.07838430531291007,0.045301442715434515,0.17433644468731968,Delphinus,38,Delphinus,PMC_12_A33
0.25628002902195424,0.11378091397940074,0.041811649141205914,0.28778462436475494,0.10384584754481727,0.09245733189193789,0.10403960405592914,S_clymene,39,Delphinus,PMC_12_A33
0.48592864730919405,0.10401530568155545,0.020653115832384595,0.13626673673988188,0.10877018265052872,0.07555419132964988,0.06881182045680537,Delphinus,40,Delphinus,PMC_12_A33
0.4875485812648078,0.05344713658775703,0.09648525100268905,0.026840742978699924,0.12265504218963688,0.1379128737604974,0.07511037221591202,Delphinus,41,Delphinus,PMC_12_A33
0.18309488771293475,0.13544010095338954,0.0278978155277245,0.1366096659719825,0.27286782854521324,0.11329771737500847,0.13079198391374722,S_frontalis,42,Delphinus,PMC_12_A33
0.5628301158679253,0.06909037375684611,0.05368052680621888,0.03083591195218328,0.06484799064580464,0.12126418208701682,0.09745089888400536,Delphinus,43,Delphinus,PMC_12_A33
0.3213809673674117,0.08286866501075857,0.06179744940530565,0.026883796237782434,0.24496922371872745,0.16021829090131975,0.10188160735869467,Delphinus,44,Delphinus,PMC_12_A33
0.3058961098935862,0.07275871833276888,0.046533681976733424,0.010147159634381757,0.4053557837569633,0.08401028038223385,0.07529826602333302,S_frontalis,45,Delphinus,PMC_12_A33
0.5070536605008896,0.0847667155973776,0.03679674868962425,0.012464286715732423,0.25723251255272067,0.0154819178371471,0.08620415810650842,Delphinus,46,Delphinus,PMC_12_A33
0.012995091575091575,0.02155611736089997,0.9028672883296744,0.00014523809523809522,0.014731245421245423,0.00934715125454256,0.038357867963308055,S_bredanensis,47,Delphinus,PMC_12_A33
0.12099245221801523,0.253904699906514,0.010268798120118876,0.18420771325288618,0.2217875175544731,0.06046031670187396,0.14837850224611882,S_attenuata,48,Delphinus,PMC_12_A33
0.3138551036546769,0.13293554620096992,0.05058571983824085,0.11746510936177543,0.11569030054603217,0.0701916744921411,0.19927654590616367,Delphinus,49,Delphinus,PMC_12_A33
0.4564265883550071,0.13019082233171553,0.04429998244264708,0.07142315583290489,0.1363768751372435,0.08015196477169144,0.08113061112879054,Delphinus,50,Delphinus,PMC_12_A33
0.31791466635143995,0.09294891614393146,0.14616986701995816,0.019727068665845327,0.2875918149322072,0.05581302836423373,0.0798346385223841,Delphinus,51,Delphinus,PMC_12_A33
0.24130915783295664,0.12943855029554216,0.09618484760712512,0.0828583206974697,0.2732772645469515,0.026052740084566185,0.15087911893538922,S_frontalis,52,Delphinus,PMC_12_A33
0.6102866571749462,0.11522026984443268,0.028720277495587303,0.03560494511765554,0.10206076084928015,0.07084052887760754,0.037266560640490574,Delphinus,53,Delphinus,PMC_12_A33
0.3268437473373049,0.2945282897281576,0.031262643066735984,0.006622599798950481,0.1634257202341641,0.09080996899452329,0.0865070308401639,Delphinus,54,Delphinus,PMC_12_A33
0.24876898824949173,0.2754948486517737,0.08741082155021122,0.01764689957330568,0.18360123605719508,0.0727449123390819,0.11433229357894092,S_attenuata,55,Delphinus,PMC_12_A33
0.2613252723389681,0.12429940499039038,0.05768406268849957,0.024852165467182892,0.23719125456714793,0.16750203542201547,0.12714580452579555,Delphinus,56,Delphinus,PMC_12_A46
0.6210249216377842,0.031415677776700075,0.0285531640141972,0.04727108473649586,0.02707316809798732,0.19249908646232491,0.052162897274510456,Delphinus,57,Delphinus,PMC_12_A47
0.3979682051230631,0.09868978369691797,0.047461081342082045,0.024354932835687317,0.2495495315348798,0.08100829674823941,0.10096816871913092,Delphinus,58,Delphinus,PMC_12_A47
0.30487612136498293,0.13558982811445716,0.06630116004218832,0.05992913076763249,0.17192288917270035,0.10383560031804562,0.15754527021999348,Delphinus,59,Delphinus,PMC_12_A47
0.2670429329257341,0.06486602951133894,0.06402502339052046,0.2673379079894821,0.07590520276697904,0.12033542031895877,0.14048748309698686,S_clymene,60,Delphinus,PMC_12_A47
0.7142928917011753,0.03084587296687069,0.016897807477942436,0.05224152851073887,0.036604657243707074,0.09278836353612153,0.056328878563444366,Delphinus,61,Delphinus,PMC_12_A47
0.4261365273518153,0.14173521464581046,0.11442440661299598,0.06880236590373325,0.06571540084025708,0.0870868348069758,0.09609924983841275,Delphinus,62,Delphinus,PMC_12_A47
0.552264844684147,0.03469721362007905,0.021209004223794015,0.027954379118347576,0.10322217430834348,0.2186587594621136,0.04199362458317507,Delphinus,63,Delphinus,PMC_12_A47
0.4880579356680809,0.05565385192591526,0.09215485782366556,0.03079151121504682,0.11961262501193551,0.05256068829431781,0.16116853006103832,Delphinus,64,Delphinus,PMC_12_A47
0.10227062924170068,0.3744697183101657,0.04535257050470506,0.01855911272719213,0.22542139016267174,0.06013292205305026,0.17379365700051436,S_attenuata,65,Delphinus,PMC_12_A47
0.2735500490735529,0.1069280711193253,0.06395712444449124,0.20249886187411056,0.10763406336660991,0.10920325836473962,0.13622857175717096,Delphinus,66,Delphinus,PMC_12_A47
0.522137987233695,0.032272833451283796,0.028517684327741193,0.08201219656488273,0.06821147592996392,0.183571838814708,0.08327598367772553,Delphinus,67,Delphinus,PMC_12_A47
0.6852687484512835,0.0431747100945603,0.03070552485163999,0.032338595631679096,0.0553598907731136,0.12148678694993305,0.03166574324779045,Delphinus,68,Delphinus,PMC_12_A47
0.2558097535319756,0.20219211750274904,0.008392385783179206,0.05126475110571569,0.17985144444593254,0.21747884450499813,0.08501070312545013,Delphinus,69,Delphinus,PMC_12_A47
0.44516672516230815,0.10053387084213568,0.038977180759763815,0.007900497402621831,0.14426140014132824,0.09141982746855998,0.17174049822328274,Delphinus,70,Delphinus,PMC_12_A47
0.08441160414078472,0.2122012050021082,0.020719937502031157,0.18287051067076943,0.2468696653308206,0.06909579744817125,0.18383127990531503,S_frontalis,71,Delphinus,PMC_12_A47
0.3903359802905423,0.07723656958048325,0.0437776238226259,0.09063873032441395,0.2209824222092309,0.05680998077831963,0.12021869299438415,Delphinus,72,Delphinus,PMC_12_A47
0.04597793818923845,0.4099203200391038,0.0003980878103714087,0.20210171837897564,0.06372973906109874,0.2111502727329782,0.06672192378823381,S_attenuata,73,Delphinus,PMC_12_A47
0.2403037399842861,0.07846725205351973,0.19894772343800712,0.11068049051115214,0.14680438222787232,0.12842978834266475,0.09636662344249783,Delphinus,74,Delphinus,PMC_12_A47
0.04269561280246157,0.13583240761159796,0.012279734599846482,0.07424312653205824,0.48084988817909363,0.02255912872991728,0.23154010154502502,S_frontalis,75,Delphinus,PMC_12_A47
0.20229221723106355,0.12142407937838731,0.04066670616170062,0.006945580258434272,0.1914003472728851,0.28134802412102655,0.155923045576503,S_longirostris,76,Delphinus,PMC_12_A47
0.23584648900829047,0.21625437641670472,0.011479845145271778,0.07211331844037969,0.07076682801872043,0.05897945758721523,0.3345596853834176,T_truncatus,77,Delphinus,PMC_12_A47
0.40613012746882504,0.05127270188059794,0.15819811003281797,0.09204300930073304,0.05489643684479485,0.15665666257141278,0.08080295190081847,Delphinus,78,Delphinus,PMC_12_A47
0.40568653528563714,0.14379631846665428,0.05031830969946125,0.080796382890017,0.04173367733557762,0.05943431852397841,0.21823445779867454,Delphinus,79,Delphinus,PMC_12_A47
0.18981875515212085,0.11457832585695699,0.04358816483639258,0.06415319983957485,0.335358379343392,0.14156846985626342,0.11093470511529936,S_frontalis,80,Delphinus,PMC_12_A47
0.21298540939476257,0.13890891955709753,0.13780993628786362,0.014870271422832374,0.304921657291598,0.10837884904441328,0.08212495700143282,S_frontalis,81,Delphinus,PMC_12_A47
0.3205326385505642,0.08067269849879388,0.030793946836609014,0.025144429791054197,0.21634489656123024,0.22544502812459155,0.10106636163715704,Delphinus,82,Delphinus,PMC_12_A47
