Delphinus_LOGO_IND,S_attenuata_LOGO_IND,S_bredanensis_LOGO_IND,S_clymene_LOGO_IND,S_frontalis_LOGO_IND,S_longirostris_LOGO_IND,T_truncatus_LOGO_IND,Species_Classification,UID,EncounterNumber,KnownSpecies
0.2625457402269169,0.058206892911194456,0.05279651440873492,0.36153491500896895,0.10338279702521767,0.0358946774851962,0.125638462933771,S_clymene,0,PMC_12_A15,Delphinus
0.18516782640944804,0.06993474466011204,0.0650384827347471,0.3332108622224815,0.17965292131359387,0.07148689922475426,0.09550826343486367,S_clymene,1,PMC_12_A15,Delphinus
0.11377573398951232,0.10876533790051815,0.030164692489815525,0.3918878395005613,0.18740557036505814,0.06982107734491017,0.09817974840962479,S_clymene,2,PMC_12_A15,Delphinus
0.5658488794249477,0.09236728340655304,0.017425703750755965,0.048781610966481315,0.05547906215830071,0.04917236215803577,0.1709250981349256,Delphinus,3,PMC_12_A15,Delphinus
0.17037770815497247,0.17946552212704875,0.017593910612591676,0.07606545358000057,0.07118114675226411,0.10261863937339324,0.3826976193997293,T_truncatus,4,PMC_12_A15,Delphinus
0.7938355548897379,0.020865127206130752,0.011682188918468329,0.022245940144528676,0.06044586813843409,0.04655593683326317,0.044369383869436695,Delphinus,5,PMC_12_A15,Delphinus
0.20341599875184257,0.0750419039505386,0.05345702131036761,0.34895125859277576,0.14988625819743417,0.05185213478326862,0.11739542441377288,S_clymene,6,PMC_12_A15,Delphinus
0.32191635845741734,0.18702402159138223,0.030555121005563908,0.09921560609585817,0.07958161219119415,0.058263131711814645,0.22344414894676978,Delphinus,7,PMC_12_A15,Delphinus
0.5342156092577233,0.1340727126192167,0.01403300640659238,0.0462684018747147,0.03350450203284342,0.061318087111430386,0.17658768069747902,Delphinus,8,PMC_12_A15,Delphinus
0.08621979147263303,0.20184668248260657,0.024319934475605008,0.11950593418241479,0.09105334082293838,0.05684993026080007,0.42020438630300255,T_truncatus,9,PMC_12_A15,Delphinus
0.17095789384173168,0.2201146846037654,0.019827449118105092,0.05816983610989585,0.05387124712778943,0.06493395552606754,0.412124933672645,T_truncatus,10,PMC_12_A15,Delphinus
0.6093936739266246,0.05917457794045142,0.014841705692980723,0.06605000711741765,0.06129405597292331,0.15429637747356942,0.03494960187603269,Delphinus,11,PMC_12_A15,Delphinus
0.6837204983178343,0.016908828707849672,0.009049670173806187,0.10560556651622009,0.0583356713956617,0.10152807632076209,0.024851688567866088,Delphinus,12,PMC_12_A15,Delphinus
0.7152390055607507,0.019248827752820677,0.00964586115402757,0.027330347611373856,0.03612653668946572,0.15492165978311548,0.03748776144844576,Delphinus,13,PMC_12_A15,Delphinus
0.07133086734548505,0.12868413659530226,0.020354620215088225,0.08387353422268266,0.08428359268579659,0.03641206334172995,0.575061185593915,T_truncatus,14,PMC_12_A15,Delphinus
0.47260835082043784,0.12270809298791671,0.054016856376804256,0.03173459573500611,0.2121811255652723,0.061643945097313094,0.04510703341725005,Delphinus,15,PMC_12_A15,Delphinus
0.48672781093549783,0.17046403437358346,0.0702013222482765,0.04954079931883908,0.04529090258120033,0.05357427481125883,0.12420085573134396,Delphinus,16,PMC_12_A33,Delphinus
0.2932254220223577,0.09081463487551948,0.021376222720749252,0.15660409924600507,0.06911550848428628,0.21281472411956112,0.15604938853152134,Delphinus,17,PMC_12_A33,Delphinus
0.42253211799021817,0.07559119635223466,0.010028136861281711,0.05809611818630703,0.03997134627324429,0.24658248472615882,0.14719859961055556,Delphinus,18,PMC_12_A33,Delphinus
0.30078596743473374,0.19379439222845216,0.09749032254763043,0.028566521782926374,0.13727866915983206,0.14491782636284353,0.09716630048358199,Delphinus,19,PMC_12_A33,Delphinus
0.3849081021918629,0.1279145873805132,0.03681493100467667,0.09409291461924912,0.1497292997414595,0.05249093909387005,0.15404922596836831,Delphinus,20,PMC_12_A33,Delphinus
0.3144902429678111,0.13729809764979214,0.09862926959681319,0.03256735407626038,0.19286772999336216,0.12215622693220657,0.10199107878375462,Delphinus,21,PMC_12_A33,Delphinus
0.35562148868084187,0.13751615061205635,0.10744764222114059,0.03635853056955752,0.14381848609134115,0.12230712584836428,0.09693057597669892,Delphinus,22,PMC_12_A33,Delphinus
0.026656103903682022,0.27891196050547823,0.023854875730409078,0.02774480441211495,0.30588289298071064,0.14189421798138369,0.19505514448622152,S_frontalis,23,PMC_12_A33,Delphinus
