Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Delphinus_LOGO_WE,S_attenuata_LOGO_WE,S_bredanensis_LOGO_WE,S_clymene_LOGO_WE,S_frontalis_LOGO_WE,S_longirostris_LOGO_WE,T_truncatus_LOGO_WE,EncounterNumber,KnownSpecies,UID
0.03440023217161592,0.06197390819702794,0.0015338978014844001,0.726079013221364,0.051079672512949224,0.0469242961170936,0.0780089799784648,0.0381088709690613,0.04671798570658392,0.0021941191058211344,0.7425625157568085,0.0689682028180741,0.02417725640917654,0.07727104923447456,0.08792370603678248,0.10531292393241518,0.01259553868400042,0.5006415123948117,0.07349404634315722,0.10434453092589431,0.11568774168293824,PMC_14_A16,S_clymene,633
0.4128506688479723,0.07175069176743169,0.18507390683954825,0.02136470067376246,0.1443905173299393,0.10371186951101215,0.06085764503033362,0.37532355074576357,0.08775539967221284,0.17658181383290014,0.03188075778420824,0.12703907160982034,0.14232447982427093,0.059094926530824154,0.08792370603678248,0.10531292393241518,0.01259553868400042,0.5006415123948117,0.07349404634315722,0.10434453092589431,0.11568774168293824,PMC_14_A16,S_clymene,634
0.2830904342475945,0.05821753310249324,0.01153455516465526,0.3500928321595372,0.11295542395807937,0.09628780620868102,0.08782141515895928,0.28084014328015305,0.0783828711907989,0.01220813456016748,0.33082155108958655,0.110325184748535,0.10392273958299365,0.0834993755477652,0.08792370603678248,0.10531292393241518,0.01259553868400042,0.5006415123948117,0.07349404634315722,0.10434453092589431,0.11568774168293824,PMC_14_A16,S_clymene,635
0.039462172835961616,0.2950825471855332,0.00312392148620496,0.2870944195892659,0.05710443151247624,0.19253969411553468,0.12559281327502342,0.0403069030262337,0.21087815965444098,0.00138219258778682,0.4286525696637229,0.05703344708615482,0.15866539474889724,0.10308133323276363,0.08792370603678248,0.10531292393241518,0.01259553868400042,0.5006415123948117,0.07349404634315722,0.10434453092589431,0.11568774168293824,PMC_14_A16,S_clymene,636
0.04026561045619474,0.1349004107013151,0.00868843491198992,0.2959546524331137,0.02124562610046598,0.2520904994517555,0.24685476594516503,0.041772971290995456,0.11733957093442411,0.00850190170673076,0.1957585949055005,0.022273597232598242,0.3141306511792946,0.3002227127504563,0.11546551353165849,0.11295560871498536,0.018308477033632718,0.28831830870068026,0.08697833933917412,0.21628435844081947,0.16168939423904932,PMC_2_A77,S_clymene,637
0.08121198356352718,0.29252808469442926,0.0054820539927341195,0.04669962496499166,0.03493762258396526,0.34730457559125344,0.19183605460909908,0.07671344493187995,0.2762087979014938,0.00620508007384022,0.026765223251969582,0.04424000300842566,0.370429690176171,0.1994377606562197,0.11546551353165849,0.11295560871498536,0.018308477033632718,0.28831830870068026,0.08697833933917412,0.21628435844081947,0.16168939423904932,PMC_2_A77,S_clymene,638
0.030204170643103163,0.06710781840678245,0.017108018419488998,0.42079413681291256,0.06084117281532118,0.21764882838757788,0.18629585451481365,0.026628675180831063,0.0404198036205141,0.012317385855537679,0.3915824689585521,0.07235518912228156,0.18387926129023963,0.2728172159720436,0.11546551353165849,0.11295560871498536,0.018308477033632718,0.28831830870068026,0.08697833933917412,0.21628435844081947,0.16168939423904932,PMC_2_A77,S_clymene,639
0.036407700341455476,0.08447093290773426,0.0032015289294617597,0.5169025020722181,0.07237070332353965,0.16196371321790956,0.12468291920768118,0.0750096932258962,0.058857042417577575,0.00642824628278392,0.4851090933824326,0.05773660427930104,0.21873986762738729,0.09811945278462124,0.11546551353165849,0.11295560871498536,0.018308477033632718,0.28831830870068026,0.08697833933917412,0.21628435844081947,0.16168939423904932,PMC_2_A77,S_clymene,640
0.18543715547189263,0.2315604680949069,0.012918096015967159,0.08505700592995258,0.08925262281495938,0.2677073967159306,0.12806725495639057,0.1994986983474541,0.1494908432066631,0.01326697203848046,0.07446499692629453,0.07188538622202226,0.3350245675152653,0.1563685357438202,0.11546551353165849,0.11295560871498536,0.018308477033632718,0.28831830870068026,0.08697833933917412,0.21628435844081947,0.16168939423904932,PMC_2_A77,S_clymene,641
0.24541626548933398,0.09905267060222488,0.08459003001670887,0.08130271513393052,0.17264100457468995,0.17672507197190918,0.1402722422112025,0.27556363812288504,0.06687422651216313,0.09925454951136106,0.09171786852185551,0.15235769351404221,0.15077195412256073,0.16346006969513227,0.11546551353165849,0.11295560871498536,0.018308477033632718,0.28831830870068026,0.08697833933917412,0.21628435844081947,0.16168939423904932,PMC_2_A77,S_clymene,642
