,Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Max_Score,Classification
0,0.09014422588058454,0.2631575305269721,0.003977745354772206,0.2377734815853983,0.15470603652766912,0.1452651514929258,0.10497582863167795,0.2631575305269721,S_attenuata_KFOLD_5
1,0.07888484717563196,0.11093514844817712,0.025266778388710998,0.04050388945917651,0.6207709686812561,0.02053166890435789,0.10310669894268935,0.6207709686812561,S_frontalis_KFOLD_5
2,0.1544217797417386,0.030197274378665463,0.4667047261926517,0.11434012344288062,0.04014970750034495,0.04971674884437098,0.1444696398993477,0.4667047261926517,S_bredanensis_KFOLD_5
3,0.4619212179494869,0.08879576787028379,0.09631112195803944,0.07915861358607794,0.05604564736812243,0.053765255068391846,0.16400237619959773,0.4619212179494869,Delphinus_KFOLD_5
4,0.10674721151821583,0.14300256413994633,0.017182743865473082,0.4141353089381933,0.030198432306696936,0.12157235542805667,0.1671613838034179,0.4141353089381933,S_clymene_KFOLD_5
