,Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Max_Score,Classification
28,0.10993628417569049,0.2922165041250696,0.009343387983544253,0.20724718377048346,0.036861625499177195,0.08284271756102256,0.26155229688501247,0.2922165041250696,S_attenuata_KFOLD_5
29,0.1343971939646962,0.14099603798138824,0.04165611605780349,0.022081640525782695,0.4438224450130727,0.1086601132720981,0.10838645318515865,0.4438224450130727,S_frontalis_KFOLD_5
30,0.10974136544117903,0.19037580463550102,0.03273602260722082,0.22117183395054846,0.12165391629840216,0.09331390218935523,0.23100715487779327,0.23100715487779327,T_truncatus_KFOLD_5
31,0.2662619480435593,0.12295372927362931,0.029625521712296092,0.10098191286738072,0.16665279671761474,0.13253189634481596,0.18099219504070393,0.2662619480435593,Delphinus_KFOLD_5
32,0.08813530899608121,0.3021850382626023,0.02034910801085609,0.23972040528559496,0.07576267512112225,0.06718412730410493,0.2066633370196383,0.3021850382626023,S_attenuata_KFOLD_5
33,0.030356230218298835,0.3702840574878813,0.0008714200713634331,0.1129486181137479,0.3400927005731786,0.05436197008802286,0.09108500344750717,0.3702840574878813,S_attenuata_KFOLD_5
34,0.052776246705453944,0.3013063917354859,0.004180188151591933,0.07932627076848692,0.3666902638804236,0.03429090715550917,0.16142973160304855,0.3666902638804236,S_frontalis_KFOLD_5
35,0.04017396912495652,0.45827317182616883,0.08261822716822191,0.015067356079012722,0.27557947137451944,0.016853686960547974,0.11143411746657261,0.45827317182616883,S_attenuata_KFOLD_5
36,0.17550759128744875,0.17067606730848922,0.09572433616916041,0.07043282293627608,0.2914219761475481,0.05466990526824163,0.14156730088283578,0.2914219761475481,S_frontalis_KFOLD_5
37,0.05434814074588786,0.3341757854033565,0.007271565583372608,0.06881295186364407,0.35144241326030395,0.0410065346183633,0.1429426085250718,0.35144241326030395,S_frontalis_KFOLD_5
38,0.06925080764177681,0.3403601687252314,0.010360565792032136,0.30024971578161186,0.057693684968756855,0.05706631736269322,0.16501873972789777,0.3403601687252314,S_attenuata_KFOLD_5
39,0.17188326786755875,0.12091746229648397,0.01929353373752854,0.11224861979437069,0.22888761515678308,0.16215870759853596,0.18461079354873902,0.22888761515678308,S_frontalis_KFOLD_5
40,0.09155332603222063,0.26371403552586564,0.017332978795190166,0.3110630268451019,0.045023402359356667,0.08039646519985091,0.19091676524241405,0.3110630268451019,S_clymene_KFOLD_5
41,0.0615116061979241,0.1185717584764081,0.0676580673338304,0.016986726281872328,0.5480093852596544,0.06280801987111867,0.12445443657919204,0.5480093852596544,S_frontalis_KFOLD_5
42,0.09291080484099808,0.24594099843200623,0.0209794802196073,0.2376398169682865,0.10905931503215097,0.05978439677250844,0.23368518773444252,0.24594099843200623,S_attenuata_KFOLD_5
43,0.024351736770998708,0.5590506397977874,0.0031167296157374323,0.14002125346178468,0.1126101199740023,0.0839946701550304,0.07685485022465921,0.5590506397977874,S_attenuata_KFOLD_5
44,0.039209953498065206,0.48073536409259454,0.007369649526898154,0.06317846722253247,0.28314959521974103,0.06483674503327107,0.061520225406897625,0.48073536409259454,S_attenuata_KFOLD_5
45,0.12375050876471594,0.41531202410657525,0.014517311284149372,0.05667669877779362,0.20433810010611766,0.11873373625252878,0.06667162070811941,0.41531202410657525,S_attenuata_KFOLD_5
46,0.03983383948805923,0.5449567089941343,0.010577562652855315,0.10583030615053775,0.18360391656044828,0.04580864163419333,0.06938902451977193,0.5449567089941343,S_attenuata_KFOLD_5
47,0.01743321100905098,0.29271410396124226,0.0007250007736502478,0.14483167688539494,0.3942388025381901,0.0588206103774178,0.09123659445505371,0.3942388025381901,S_frontalis_KFOLD_5
48,0.08131970235038473,0.4294548687727587,0.018536847864096383,0.045887515662532886,0.27290109072971136,0.06994830938102048,0.08195166523949551,0.4294548687727587,S_attenuata_KFOLD_5
49,0.1359456582041651,0.2560953144975,0.010729391631486365,0.22427365951518907,0.039033843950523256,0.0990231928516113,0.23489893934952494,0.2560953144975,S_attenuata_KFOLD_5
50,0.3606628298657452,0.0789577093421428,0.040208471564935885,0.21591347621508708,0.13272341496131995,0.0715233758786575,0.10001072217211164,0.3606628298657452,Delphinus_KFOLD_5
51,0.5760422508126155,0.06909509965254895,0.044431840932680676,0.027781360877123278,0.024765519197028976,0.05414131765106024,0.20374261087694237,0.5760422508126155,Delphinus_KFOLD_5
