,Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Max_Score,Classification
0,0.09180099391435254,0.26140424617818675,0.0058964781489432416,0.0751835082980895,0.07662896413369749,0.4055271346849172,0.08355867464181335,0.4055271346849172,S_longirostris_KFOLD_5
1,0.19513060916034053,0.11836703529033929,0.030916418728166296,0.025049471503610143,0.23231758488859433,0.2010129046128351,0.19720597581611435,0.23231758488859433,S_frontalis_KFOLD_5
2,0.3352470199651389,0.22668793420238248,0.03051302775514182,0.05611033289053946,0.1929681764533165,0.06578903054040275,0.09268447819307817,0.3352470199651389,Delphinus_KFOLD_5
3,0.12221483649722528,0.2105169857557958,0.021597637417174135,0.03128307573891092,0.2516905346541446,0.1781227366944518,0.18457419324229749,0.2516905346541446,S_frontalis_KFOLD_5
4,0.1896905317729098,0.09097456018069468,0.033899129705105814,0.02283491418828862,0.20516173493543866,0.27609032934904987,0.1813487998685126,0.27609032934904987,S_longirostris_KFOLD_5
5,0.016969018503493284,0.5866470263186884,0.004962773807852537,0.006370124774588618,0.3029320061599834,0.03822270507334182,0.04389634536205207,0.5866470263186884,S_attenuata_KFOLD_5
6,0.013555898095764707,0.6727944393405425,0.0023192980581312446,0.005810509690277606,0.23574667423117046,0.033909909060400284,0.03586327152371314,0.6727944393405425,S_attenuata_KFOLD_5
7,0.02689345206440501,0.41376378044837736,0.0068264224343186145,0.037674253846197076,0.1501777707867283,0.1125905595775026,0.25207376084247113,0.41376378044837736,S_attenuata_KFOLD_5
8,0.15385126683895162,0.17958423625166478,0.007387488124655894,0.20143442941636014,0.11307826451619836,0.10221579702339448,0.2424485178287748,0.2424485178287748,T_truncatus_KFOLD_5
9,0.1535411536905762,0.18894456832977563,0.015467970674214671,0.032654516254619424,0.21931339368307318,0.22557856713013574,0.16449983023760523,0.22557856713013574,S_longirostris_KFOLD_5
10,0.0948253881777997,0.21366591524676465,0.04113816662935565,0.04484623963872949,0.3270178195821689,0.13850961854816796,0.13999685217701371,0.3270178195821689,S_frontalis_KFOLD_5
11,0.08473294221309804,0.22988656221700987,0.004165517974635086,0.057577342381952466,0.07095174023552328,0.4440532277880509,0.10863266718973041,0.4440532277880509,S_longirostris_KFOLD_5
12,0.13094921955704328,0.27173036299537606,0.011903074576837504,0.03232848663830545,0.2409117808465815,0.15593966782816943,0.1562374075576868,0.27173036299537606,S_attenuata_KFOLD_5
13,0.08964689065635,0.2194567420398328,0.005221035494056579,0.010771918617384708,0.07431076570251716,0.36584800726367883,0.23474464022617986,0.36584800726367883,S_longirostris_KFOLD_5
14,0.11746955698023649,0.2696309396963111,0.02528220559556816,0.01850084240299748,0.08663857924682541,0.26997055965944605,0.2125073164186154,0.26997055965944605,S_longirostris_KFOLD_5
15,0.0520369307760607,0.38362459848616204,0.0007841721853990074,0.19252132466642763,0.10120536830419455,0.19751324596278924,0.07231435961896683,0.38362459848616204,S_attenuata_KFOLD_5
