,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Max_Score,Classification
13,0.2838567530027907,0.3111752109952365,0.023067346480355196,0.03889083551014705,0.18331140357254916,0.06929488021914695,0.09040357021977453,0.3111752109952365,S_attenuata_LOGO_WH
14,0.3461315377308189,0.07648075297493802,0.026370214082996446,0.1587867147339357,0.1446005230815872,0.11398763412133447,0.1336426232743893,0.3461315377308189,Delphinus_LOGO_WH
15,0.09452053756113839,0.055470608371308294,0.010465730897777841,0.5849718060889125,0.07085444933716714,0.09146427127802972,0.09225259646566626,0.5849718060889125,S_clymene_LOGO_WH
16,0.21480879681392376,0.08336162230889706,0.16057882696870868,0.03830456642169505,0.2782372571020228,0.09889150502439563,0.1258174253603571,0.2782372571020228,S_frontalis_LOGO_WH
17,0.016700498651212904,0.34346981124538173,0.018556757526010517,0.005278782546726421,0.4573235503671812,0.021566489511873864,0.13710411015161378,0.4573235503671812,S_frontalis_LOGO_WH
18,0.014299855734714827,0.3808730500243822,0.01868517862352683,0.0039062221164715416,0.4271470367779019,0.024344430035231405,0.13074422668777125,0.4271470367779019,S_frontalis_LOGO_WH
19,0.04300480973425426,0.5701252903468674,0.013190820960342884,0.00807213477960065,0.2658889078082144,0.025827274311705183,0.07389076205901521,0.5701252903468674,S_attenuata_LOGO_WH
20,0.043814319864167894,0.14889197912393765,0.01997916464225565,0.008037485888115866,0.6176131375560265,0.03750371480718438,0.12416019811831261,0.6176131375560265,S_frontalis_LOGO_WH
21,0.2702766932755897,0.07249057810733911,0.04043609150377374,0.09552988293050806,0.2201869888385144,0.1252817252492277,0.17579804009504743,0.2702766932755897,Delphinus_LOGO_WH
22,0.17357241302687548,0.07455969583711211,0.016565982293533222,0.008830555550997155,0.5255940685978961,0.0676026192484192,0.13327466544516692,0.5255940685978961,S_frontalis_LOGO_WH
23,0.2402575064838314,0.07653864032110103,0.16708583334216048,0.05428998967980171,0.22343615027749392,0.14971914105434675,0.08867273884126477,0.2402575064838314,Delphinus_LOGO_WH
24,0.13828866770441323,0.08131533486219915,0.02929399690887518,0.06150128525860854,0.4018248271995608,0.11752211329695209,0.17025377476939116,0.4018248271995608,S_frontalis_LOGO_WH
25,0.015583575511183856,0.2622691403406808,0.005720451233587611,0.0046552456044177655,0.4765837809481431,0.03356861720002329,0.20161918916196364,0.4765837809481431,S_frontalis_LOGO_WH
26,0.1806540709621149,0.27241009749617884,0.06015927501091541,0.02676792860531111,0.23434248812666442,0.07304689836623098,0.15261924143258446,0.27241009749617884,S_attenuata_LOGO_WH
27,0.12352990623605047,0.032112603308343604,0.4471263130786526,0.09709201959313879,0.12442244859295962,0.06722149771998803,0.10849521147086691,0.4471263130786526,S_bredanensis_LOGO_WH
28,0.11703298171662135,0.0834899942190985,0.019326002673922833,0.057855549814323934,0.4507431210117714,0.11863340321461527,0.1529189473496471,0.4507431210117714,S_frontalis_LOGO_WH
29,0.24905224070893212,0.17704557288880246,0.0529856550907547,0.14780901352402037,0.15459908935603894,0.044453517134164656,0.17405491129728687,0.24905224070893212,Delphinus_LOGO_WH
30,0.08581782694479945,0.4254866997155954,0.01391641157592351,0.025897435862416905,0.30903753086894187,0.049166498281223804,0.09067759675109915,0.4254866997155954,S_attenuata_LOGO_WH
31,0.1253429702463762,0.14907956014687218,0.08359074653307921,0.03809312379459306,0.40702169702530844,0.10190635230829777,0.09496554994547321,0.40702169702530844,S_frontalis_LOGO_WH
32,0.04546919255018973,0.12773429640337136,0.02016878486019932,0.1730554908926865,0.36645111091122756,0.09468789241509143,0.17243323196723423,0.36645111091122756,S_frontalis_LOGO_WH
