,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Max_Score,Classification
0,0.1308842619332245,0.3623434085025458,0.0208893347235986,0.0829802345165368,0.10931522103863503,0.1327417950896524,0.1608457441958069,0.3623434085025458,S_attenuata_LOGO_WH
1,0.09328632210199347,0.10450122103920893,0.023738289588601053,0.09494780378541075,0.4318057079885487,0.08369950043153426,0.16802115506470325,0.4318057079885487,S_frontalis_LOGO_WH
2,0.07717637793042878,0.11105442233101619,0.022434528947983368,0.059956842538500345,0.4838882677166449,0.06651929968371972,0.178970260851707,0.4838882677166449,S_frontalis_LOGO_WH
3,0.016360092433821336,0.8396947739590536,0.002666416265286972,0.013811123433215371,0.054817080053452275,0.031231212121016698,0.04141930173415392,0.8396947739590536,S_attenuata_LOGO_WH
4,0.24865421206340638,0.16319962521898274,0.04083270724089098,0.017159372661278798,0.31612501239570046,0.10870378440315369,0.10532528601658728,0.31612501239570046,S_frontalis_LOGO_WH
5,0.07825440277611256,0.12452593402023185,0.030101933432343502,0.10810558060910494,0.38339168832423265,0.07188956626038465,0.20373089457758997,0.38339168832423265,S_frontalis_LOGO_WH
6,0.03672050231345006,0.07542692141862677,0.010537170930479282,0.02141881042946543,0.7405037414201793,0.027833718217286512,0.08755913527051302,0.7405037414201793,S_frontalis_LOGO_WH
7,0.1391931024858536,0.1853278651166346,0.013615137508213998,0.15970644077530438,0.23202577434713817,0.06971591921365677,0.20041576055319865,0.23202577434713817,S_frontalis_LOGO_WH
8,0.08886884271830113,0.5074465355833896,0.030913576244585666,0.012845631001753491,0.25308039191541537,0.03996707529955977,0.06687794723699496,0.5074465355833896,S_attenuata_LOGO_WH
9,0.15544942058626968,0.12512362966134907,0.02074897747233411,0.18583862396053943,0.26295562776726406,0.10149446377084932,0.14838925678139459,0.26295562776726406,S_frontalis_LOGO_WH
10,0.17094612693440614,0.3653133249016756,0.011095387835333542,0.07163755284868317,0.1900509196525597,0.07254459862900367,0.1184120891983383,0.3653133249016756,S_attenuata_LOGO_WH
11,0.0888724928209815,0.5028150817227688,0.04833589834818211,0.07579295077551249,0.11124001889723982,0.08311340212338121,0.08983015531193432,0.5028150817227688,S_attenuata_LOGO_WH
12,0.12175270328046765,0.11498496072383975,0.02433938866311402,0.11596472494428818,0.3793718767060847,0.08974481004536901,0.15384153563683706,0.3793718767060847,S_frontalis_LOGO_WH
13,0.059184325293326026,0.09264365801186794,0.0248205875261398,0.065227145932131,0.5540112802256056,0.04938141569278444,0.15473158731814546,0.5540112802256056,S_frontalis_LOGO_WH
14,0.01571104331179857,0.4602262998835826,0.015291085568195334,0.0066414951908005644,0.4259137276268238,0.015654851849208486,0.060561496569590687,0.4602262998835826,S_attenuata_LOGO_WH
15,0.010974332326993514,0.720793090454095,0.00674238356028716,0.02379796322039009,0.08784730123528577,0.03777720363538421,0.11206772556756435,0.720793090454095,S_attenuata_LOGO_WH
16,0.178957124714956,0.21914939907630399,0.028725386265059206,0.10176452280153077,0.043922948418884666,0.08205816028074685,0.3454224584425186,0.3454224584425186,T_truncatus_LOGO_WH
17,0.08153375905521895,0.11529547808163096,0.033936440747632794,0.016252118746476096,0.585175302415083,0.08815114017345013,0.0796557607805084,0.585175302415083,S_frontalis_LOGO_WH
18,0.0984638647675399,0.33086106181929104,0.01041259110058146,0.1726283597945293,0.03139741697634475,0.0624080910921911,0.2938286144495225,0.33086106181929104,S_attenuata_LOGO_WH
19,0.19411213720372922,0.13526870195845314,0.0247211565111972,0.16008587949843964,0.18544901462845415,0.15226251236816488,0.14810059783156207,0.19411213720372922,Delphinus_LOGO_WH
20,0.2388042035349954,0.19397306024385802,0.021379494894163378,0.12271651555207538,0.03228546083359847,0.09773880709654297,0.2931024578447668,0.2931024578447668,T_truncatus_LOGO_WH
21,0.11295731268579541,0.0913921455440301,0.033724020091954715,0.1037255485997155,0.45698754144048015,0.06520470802617544,0.13600872361184901,0.45698754144048015,S_frontalis_LOGO_WH
22,0.025279897490784013,0.5719851726589043,0.018398837829877564,0.013410685943447642,0.26350373600576293,0.019956284738182388,0.0874653853330413,0.5719851726589043,S_attenuata_LOGO_WH
23,0.03855635434649179,0.39186638154155545,0.01727172968110306,0.12714860682292042,0.15151071358106455,0.0627780454895169,0.21086816853734797,0.39186638154155545,S_attenuata_LOGO_WH
24,0.10926081656534099,0.12694951364222756,0.020063349836565103,0.04880758159885273,0.43895386604550435,0.09340384201038197,0.16256103030112765,0.43895386604550435,S_frontalis_LOGO_WH
25,0.04821712689687438,0.3775270827686985,0.02099190304054064,0.0757118639598707,0.3428744682746081,0.047641692691476355,0.08703586236793147,0.3775270827686985,S_attenuata_LOGO_WH
26,0.1702640132970942,0.20311946542389583,0.05926240395619955,0.0541628383321985,0.32504911355582405,0.05039785131959164,0.13774431411519625,0.32504911355582405,S_frontalis_LOGO_WH
27,0.02885258126669743,0.08789216256899902,0.01216382667642038,0.050622797146568976,0.6734562048056919,0.020957468806771743,0.12605495872885092,0.6734562048056919,S_frontalis_LOGO_WH
28,0.10873184398202289,0.3314252234536591,0.009886609061001733,0.1683666109282152,0.03481575094178594,0.07187989936207312,0.2748940622712421,0.3314252234536591,S_attenuata_LOGO_WH
29,0.11828368046489171,0.13424453640051637,0.038255077625634466,0.02101659435463209,0.49286197150682687,0.10612261387645694,0.08921552577104175,0.49286197150682687,S_frontalis_LOGO_WH
