,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Max_Score,Classification
0,0.10981013445440665,0.07171191824317552,0.06588333357743728,0.11112226023478204,0.4858152134620566,0.05508968043948641,0.10056745958865583,0.4858152134620566,S_frontalis_LOGO_WH
1,0.3592453435141879,0.09493119293455161,0.042589732220278696,0.0110436912871102,0.31414110838233916,0.07968065453444233,0.09836827712709048,0.3592453435141879,Delphinus_LOGO_WH
2,0.14200903231034617,0.11243457043601471,0.09560965555096847,0.09857590905079797,0.33644147791746926,0.0658043641372011,0.14912499059720258,0.33644147791746926,S_frontalis_LOGO_WH
3,0.10082618294692118,0.0587180945366364,0.07261647289326215,0.1487424017482787,0.4819215636874077,0.0472650086862646,0.08991027550122961,0.4819215636874077,S_frontalis_LOGO_WH
4,0.42814428550167183,0.2003826837405011,0.027377063628357172,0.04388572552685468,0.14609489820064328,0.048546593852646244,0.10556874954932587,0.42814428550167183,Delphinus_LOGO_WH
5,0.13029298578959708,0.09889119059372908,0.02735108440833185,0.19158176778158786,0.3892439917818377,0.05846925178976779,0.10416972785514877,0.3892439917818377,S_frontalis_LOGO_WH
6,0.3369567631562023,0.1475223209151776,0.07585711461393266,0.016900570785532046,0.28975682696029925,0.0663294961288386,0.06667690744001795,0.3369567631562023,Delphinus_LOGO_WH
7,0.36391660610134424,0.210216720124691,0.035173893128182546,0.02626525472073706,0.19971373266022857,0.0696780877603866,0.09503570550443023,0.36391660610134424,Delphinus_LOGO_WH
8,0.08362132773662156,0.13910369699304295,0.01719442140898651,0.31968857763670494,0.2711405526612123,0.030634909063705335,0.1386165144997266,0.31968857763670494,S_clymene_LOGO_WH
9,0.004500418387230425,0.0020972152021453212,0.9722005523734646,0.00031435897435897435,0.0012557965292036483,0.0011112116945664597,0.018520446839030626,0.9722005523734646,S_bredanensis_LOGO_WH
