,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Max_Score,Classification
0,0.10147107431937905,0.03040578486846281,0.7829788311074252,0.010261302038541168,0.011760743867451441,0.0050602816212638995,0.0580619821774766,0.7829788311074252,S_bredanensis_LOGO_WH
1,0.032546153016623405,0.3734079650759434,0.007854505144219457,0.07298949770141822,0.14898907812148057,0.07951880293923341,0.28469399800108164,0.3734079650759434,S_attenuata_LOGO_WH
2,0.2217184030138474,0.07880848221184696,0.024574782598540703,0.2912993796974037,0.2053664396394622,0.06309894255317125,0.1151335702857279,0.2912993796974037,S_clymene_LOGO_WH
3,0.2861695392293183,0.17658888653409416,0.024785159132271698,0.15725371898072646,0.11758793536739835,0.0733868562677795,0.1642279044884116,0.2861695392293183,Delphinus_LOGO_WH
4,0.03571188392737921,0.015214266534092667,0.6439806677249387,0.06083857663343735,0.0205048239638891,0.02515014292452606,0.19859963829173694,0.6439806677249387,S_bredanensis_LOGO_WH
5,0.5352191617485997,0.022243767292909805,0.020626916816279806,0.05945164196865567,0.0552139467430115,0.2594109775117469,0.047833587918796786,0.5352191617485997,Delphinus_LOGO_WH
6,0.2404387295139549,0.10810031636625439,0.05307993893506987,0.06877765918999519,0.2714917404720107,0.13213628743247935,0.12597532809023598,0.2714917404720107,S_frontalis_LOGO_WH
7,0.08462882210754032,0.13135854507018616,0.087449673516138,0.05205407404245417,0.48596881628707767,0.04528221486220631,0.11325785411439764,0.48596881628707767,S_frontalis_LOGO_WH
8,0.13887966769599402,0.13199882501026924,0.03850722176620553,0.2641266042045586,0.1664654034445152,0.03487470540289804,0.22514757247555944,0.2641266042045586,S_clymene_LOGO_WH
9,0.05775865112573499,0.15837667748629577,0.011163258412071402,0.20804332777504206,0.13878226361959858,0.20232213113238423,0.223553690448873,0.223553690448873,T_truncatus_LOGO_WH
10,0.08458319654639529,0.17409455171771673,0.006484534596162268,0.1807223305421568,0.14023701909197045,0.21752712129364865,0.19635124621194985,0.21752712129364865,S_longirostris_LOGO_WH
11,0.08074573522213258,0.05974266312513247,0.027137560052034198,0.04186796441815814,0.6574714471289391,0.04167584123116092,0.09135878882244267,0.6574714471289391,S_frontalis_LOGO_WH
12,0.09450843212630926,0.07533185190473035,0.03617711176702894,0.06158372362212279,0.5699384401766899,0.05486309496944366,0.10759734543367536,0.5699384401766899,S_frontalis_LOGO_WH
13,0.05714063089843111,0.05230663650935539,0.020881139085607774,0.05335302513865643,0.6766397853850249,0.022711925478020034,0.11696685750490457,0.6766397853850249,S_frontalis_LOGO_WH
14,0.14452273874024538,0.1163532775314442,0.01974357257199168,0.2656225282980037,0.2645543537509712,0.030525079290273933,0.15867844981707008,0.2656225282980037,S_clymene_LOGO_WH
15,0.11937596030859995,0.43642055544940633,0.037205277159318394,0.02116264758147396,0.19324515890726796,0.07261758366455462,0.119972816929379,0.43642055544940633,S_attenuata_LOGO_WH
16,0.09769404396650691,0.0937370357435898,0.07788230199736837,0.07044855030855468,0.47411153331598854,0.07170102851452248,0.11442550615346951,0.47411153331598854,S_frontalis_LOGO_WH
17,0.05819240337456637,0.30080545098466727,0.02456355452080017,0.016343910194063203,0.41035033682682115,0.0532512579542798,0.1364930861448023,0.41035033682682115,S_frontalis_LOGO_WH
18,0.01738431060922353,0.00889383491135791,0.897901216942152,0.004191025641025641,0.005264056486092637,0.00644314466999406,0.059922410740154385,0.897901216942152,S_bredanensis_LOGO_WH
19,0.09384567338174159,0.1964448153279887,0.01630911598334172,0.14733188173687192,0.3546537122081833,0.042225313597370764,0.1491894877645023,0.3546537122081833,S_frontalis_LOGO_WH
20,0.1840757754512964,0.16163427327006624,0.030528466616029547,0.22669627909552625,0.21634056773253482,0.05027412225306903,0.130450515581478,0.22669627909552625,S_clymene_LOGO_WH
21,0.08132084065772728,0.005901962274369649,0.8155214501657593,0.010678598635816956,0.05277691045311117,0.005679373158506486,0.028120864654709234,0.8155214501657593,S_bredanensis_LOGO_WH
22,0.2049392533750883,0.1045869790101966,0.1004081708333402,0.13345108406983905,0.10063676673169131,0.049358318376941566,0.306619427602903,0.306619427602903,T_truncatus_LOGO_WH
23,0.17155060209878464,0.0916262791571583,0.43091099301001295,0.05061649621547618,0.09679988742723283,0.031295097369289,0.12720064472204617,0.43091099301001295,S_bredanensis_LOGO_WH
24,0.1911793215743694,0.08556088545954571,0.1387073885158369,0.05776749193174642,0.313172790787632,0.08127326516187806,0.13233885656899175,0.313172790787632,S_frontalis_LOGO_WH
25,0.3238737344378111,0.17561656257581462,0.057287036541685,0.01912352594551848,0.2397769183536797,0.08134794871783269,0.10297427342765882,0.3238737344378111,Delphinus_LOGO_WH
