,Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Max_Score,Classification
0,0.22679168590046653,0.196616988811461,0.03854432544720149,0.10791398649628654,0.12086487673875076,0.12376029307980976,0.18550784352602395,0.22679168590046653,Delphinus_KFOLD_5
1,0.10262994991252843,0.1638319840711243,0.02274599354278896,0.060497900527916405,0.4337702733590992,0.08835210786127305,0.1281717907252698,0.4337702733590992,S_frontalis_KFOLD_5
2,0.04243622313667578,0.23161179635819681,0.011078241748197779,0.013160940281316097,0.5196220802766118,0.06285809248172478,0.11923262571727697,0.5196220802766118,S_frontalis_KFOLD_5
3,0.25739203501148133,0.08452722697788864,0.07547935587179422,0.029606374493060438,0.357743664255139,0.08201943574876994,0.11323190764186648,0.357743664255139,S_frontalis_KFOLD_5
4,0.1204578420688686,0.1807054579490851,0.03975675398630955,0.1913035584599902,0.1870113391229628,0.05565246934077519,0.22511257907200855,0.22511257907200855,T_truncatus_KFOLD_5
5,0.03868849831105438,0.3822451629535656,0.004993317933844457,0.0034074282991796824,0.3751279600769528,0.014816397766190348,0.1807212346592127,0.3822451629535656,S_attenuata_KFOLD_5
6,0.04936610274263449,0.35124822967188035,0.00755062167920143,0.003311499557262431,0.4058502056965634,0.02086433748462817,0.16180900316782978,0.4058502056965634,S_frontalis_KFOLD_5
7,0.027524932819400588,0.22409603676789497,0.006646279814249518,0.01774442603964253,0.5651779582130917,0.028258466276177858,0.13055190006954281,0.5651779582130917,S_frontalis_KFOLD_5
8,0.10260918549088849,0.273673399284103,0.019583081406669686,0.0672099512169819,0.2933921589866407,0.08162619454319935,0.16190602907151688,0.2933921589866407,S_frontalis_KFOLD_5
9,0.25081245064326513,0.08640245774247272,0.16185398498484477,0.056687773188952725,0.21517189877368897,0.14697111889434353,0.08210031577243221,0.25081245064326513,Delphinus_KFOLD_5
10,0.138243642768181,0.12715058671928328,0.019594394641634136,0.18258025006665307,0.28438083742582243,0.04904447195953794,0.19900581641888815,0.28438083742582243,S_frontalis_KFOLD_5
11,0.13589114977585623,0.08488213134981663,0.04280795823472272,0.0679907064533514,0.3937469004368689,0.13322493640090713,0.1414562173484771,0.3937469004368689,S_frontalis_KFOLD_5
12,0.4879401815741475,0.07172807483383084,0.05699108770226281,0.03478616012799708,0.1769034520132345,0.06902015595293322,0.10263088779559407,0.4879401815741475,Delphinus_KFOLD_5
13,0.26372772758064167,0.30367587141278196,0.020208982548372646,0.0444084660142944,0.2128090947703624,0.050049014857220984,0.10512084281632608,0.30367587141278196,S_attenuata_KFOLD_5
14,0.34086267358553757,0.09079495776548943,0.02352248776401833,0.14056368720000156,0.14007655950694892,0.11632337759257383,0.1478562565854304,0.34086267358553757,Delphinus_KFOLD_5
